pc_timestamp,elapsed_seconds,device_timestamp_ms,sample_index,emg_ch1,emg_ch2,emg_ch3,emg_ch4,movement_label,phase_kind,repetition,session_id,subject_id,board_id,sampling_rate_hz
2026-06-18T23:02:25.989,6.7920,141400,27977,0,0,0,1871,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.078,6.8814,141405,27978,0,0,427,1851,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.162,6.9656,141410,27979,3832,3805,3780,1578,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.246,7.0492,141415,27980,0,647,0,1783,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.333,7.1364,141420,27981,0,0,0,1920,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.417,7.2206,141425,27982,3849,3807,3767,1594,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.502,7.3055,141430,27983,3853,3836,3791,1691,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.509,7.3129,141435,27984,0,0,0,1928,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.516,7.3194,141440,27985,3823,1315,3771,1700,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.521,7.3242,141445,27986,3847,3808,3773,1613,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.527,7.3309,141450,27987,0,0,0,1868,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.532,7.3357,141455,27988,0,0,340,1847,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
